,H,fa1,fa2,fa3,sigma_pop,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
1,1.47030176817899,0,0.627108962325615,0.250689966000964,7.2616833675726,0.112596215782797,1.60338018935694,1.13209738059187,0.191133054541523,NA
2,2.27963051586594,0,0.608576803573459,0.300392263860255,0.254047573580548,NA,NA,NA,NA,NA
3,2.4800840385684,0,0.860694724351799,0.0367270588878662,7.1543001476756,0.280510320987557,1.58847587315241,1.37943237214711,0.208397102728977,NA
4,2.40169974103752,0.734359906132827,0.0791769250280602,0.234674482496737,0.0966443123830559,0.00228564357513268,NA,NA,NA,NA
5,2.47403407726836,1.52509435780285e-05,0.904509452616633,0,7.67029765216407,0.206326497956733,1.25499462059014,1.05857521456715,0.209953651394238,NA
6,1.20507158571519,0.504369362236459,0.247793130331397,0.248695558372534,0.0424907761631359,0.000324060362500258,0.0043513339788819,0.0030966988583699,0.000462496632957417,NA
7,1.65467585391262,4.54573619027773e-05,0.666117524983513,0.17038744228228,6.8379618264597,0.13585507683901,1.62575910225981,1.17025592043865,0.176555268917026,NA
8,1.8896402230555,0.0926401810734547,0.542354504340386,0.287276921272535,0.291568967906414,NA,NA,NA,NA,NA
9,1.80252781728424,2.70812102045695e-06,0.691733397545009,0.208715208179534,0.515530586623396,0.0046707521600326,0.126768503698819,0.0761871591194623,0.016058154167705,NA
10,2.31118136213877,0.498316091370199,0.250929089783025,0.250297004471288,0.00101994424029268,6.18859269320692e-05,0.000825583897158344,0.000608205475415356,8.32940243521513e-05,NA
11,2.14537162071753,0,0.879587869736812,0,1.57495907312886,0.0388974394822507,0.566426564186233,0.404784984705614,NA,NA
12,1.68293568051645,0,0.612561884898323,0.283835382837324,0.451860937710421,0.000619296220589477,NA,NA,0.00572929284837982,NA
13,2.24709189229663,0,0.613279080767374,0.287394313635789,0.136104548041863,NA,NA,NA,NA,NA
14,1.37757758365463,0.497344782641218,0.263245067018786,0.239396317250775,0.355933440835615,0.00204480945027876,0.0238616435166219,0.0166641787016304,0.00266555619312834,NA
15,1.86148938908069,0,0.625146981351405,0.306746095697388,6.55251061061684,0.13996254377898,1.30022969561804,0.924525889196769,0.176752083252366,NA
16,2.16074420606204,0.518210417322871,0.237146788178512,0.248463557316166,0.0618173393595996,0.0023562166027732,0.0286278801950582,0.0208027678420664,0.0029332226222288,NA
17,2.38549719345993,0.803136759476573,0,0.260231944342438,0.422938041415418,0.00295672282767245,NA,NA,0.0101046358449308,NA
18,2.47322051766511,1.19217899441035e-05,0.56742709046363,0.310320897419944,0.758987706715338,0.0235455418641832,0.0497107561074177,0.0742202971233979,0.0142146909106531,NA
19,2.28824520602148,0.0560548212432774,0.564612595590294,0.293375099514203,0.0702358009396102,NA,NA,NA,NA,NA
20,1.32122777391954,0.502052745381521,0.248875534662211,0.249518421367206,0.012082434012758,5.96552116919887e-05,NA,0.000122816979970035,NA,NA
21,2.53589679536584,0.514517510420516,0.239691344489371,0.248897886335204,0.0326851527969168,0.000580244942073353,NA,NA,0.000695271715155515,NA
22,2.33919684309013,0,0.611097045059452,0.290385135922481,0.0885195189529153,NA,NA,NA,NA,NA
